"ICB_CODE","ICB_NAME","sex","age_group","pop","YEAR"
"E54000029","NHS North East London Integrated Care Board","Female","86-90",13661,2023
"E54000029","NHS North East London Integrated Care Board","Male","0-1",28723,2023
"E54000029","NHS North East London Integrated Care Board","Male","11-15",65789,2023
"E54000029","NHS North East London Integrated Care Board","Male","16-20",64831,2023
"E54000029","NHS North East London Integrated Care Board","Male","2-5",53266,2023
"E54000029","NHS North East London Integrated Care Board","Male","21-25",85755,2023
"E54000029","NHS North East London Integrated Care Board","Male","26-30",104406,2023
"E54000029","NHS North East London Integrated Care Board","Male","31-35",96472,2023
"E54000029","NHS North East London Integrated Care Board","Male","36-40",83765,2023
"E54000029","NHS North East London Integrated Care Board","Male","41-45",73461,2023
"E54000029","NHS North East London Integrated Care Board","Male","46-50",63233,2023
"E54000029","NHS North East London Integrated Care Board","Male","51-55",57949,2023
"E54000029","NHS North East London Integrated Care Board","Male","56-60",49107,2023
"E54000029","NHS North East London Integrated Care Board","Male","6-10",65990,2023
"E54000029","NHS North East London Integrated Care Board","Male","61-65",40486,2023
"E54000029","NHS North East London Integrated Care Board","Male","66-70",29288,2023
"E54000029","NHS North East London Integrated Care Board","Male","71-75",21631,2023
"E54000029","NHS North East London Integrated Care Board","Male","76-80",15649,2023
"E54000029","NHS North East London Integrated Care Board","Male","81-85",9885,2023
"E54000029","NHS North East London Integrated Care Board","Male","86-90",8102,2023
"E54000030","NHS South East London Integrated Care Board","Female","0-1",20128,2023
"E54000030","NHS South East London Integrated Care Board","Female","11-15",51142,2023
"E54000030","NHS South East London Integrated Care Board","Female","16-20",48618,2023
"E54000030","NHS South East London Integrated Care Board","Female","2-5",38990,2023
"E54000030","NHS South East London Integrated Care Board","Female","21-25",72356,2023
"E54000030","NHS South East London Integrated Care Board","Female","26-30",91765,2023
"E54000030","NHS South East London Integrated Care Board","Female","31-35",87189,2023
"E54000030","NHS South East London Integrated Care Board","Female","36-40",75315,2023
"E54000030","NHS South East London Integrated Care Board","Female","41-45",69126,2023
"E54000030","NHS South East London Integrated Care Board","Female","46-50",61134,2023
"E54000030","NHS South East London Integrated Care Board","Female","51-55",59839,2023
"E54000030","NHS South East London Integrated Care Board","Female","56-60",56749,2023
"E54000030","NHS South East London Integrated Care Board","Female","6-10",50277,2023
"E54000030","NHS South East London Integrated Care Board","Female","61-65",44981,2023
"E54000030","NHS South East London Integrated Care Board","Female","66-70",32586,2023
"E54000030","NHS South East London Integrated Care Board","Female","71-75",27423,2023
"E54000030","NHS South East London Integrated Care Board","Female","76-80",22774,2023
"E54000030","NHS South East London Integrated Care Board","Female","81-85",15642,2023
"E54000030","NHS South East London Integrated Care Board","Female","86-90",15775,2023
"E54000030","NHS South East London Integrated Care Board","Male","0-1",20984,2023
"E54000030","NHS South East London Integrated Care Board","Male","11-15",53302,2023
"E54000030","NHS South East London Integrated Care Board","Male","16-20",48718,2023
"E54000030","NHS South East London Integrated Care Board","Male","2-5",40417,2023
"E54000030","NHS South East London Integrated Care Board","Male","21-25",62893,2023
"E54000030","NHS South East London Integrated Care Board","Male","26-30",84458,2023
"E54000030","NHS South East London Integrated Care Board","Male","31-35",80573,2023
"E54000030","NHS South East London Integrated Care Board","Male","36-40",68522,2023
"E54000030","NHS South East London Integrated Care Board","Male","41-45",62499,2023
"E54000030","NHS South East London Integrated Care Board","Male","46-50",56338,2023
"E54000030","NHS South East London Integrated Care Board","Male","51-55",55832,2023
"E54000030","NHS South East London Integrated Care Board","Male","56-60",52641,2023
"E54000030","NHS South East London Integrated Care Board","Male","6-10",52433,2023
"E54000030","NHS South East London Integrated Care Board","Male","61-65",41541,2023
"E54000030","NHS South East London Integrated Care Board","Male","66-70",29495,2023
"E54000030","NHS South East London Integrated Care Board","Male","71-75",23272,2023
"E54000030","NHS South East London Integrated Care Board","Male","76-80",18106,2023
"E54000030","NHS South East London Integrated Care Board","Male","81-85",10933,2023
"E54000030","NHS South East London Integrated Care Board","Male","86-90",8708,2023
"E54000031","NHS South West London Integrated Care Board","Female","0-1",16779,2023
"E54000031","NHS South West London Integrated Care Board","Female","11-15",46429,2023
"E54000031","NHS South West London Integrated Care Board","Female","16-20",37835,2023
"E54000031","NHS South West London Integrated Care Board","Female","2-5",35252,2023
"E54000031","NHS South West London Integrated Care Board","Female","21-25",52071,2023
"E54000031","NHS South West London Integrated Care Board","Female","26-30",69596,2023
"E54000031","NHS South West London Integrated Care Board","Female","31-35",67357,2023
"E54000031","NHS South West London Integrated Care Board","Female","36-40",63529,2023
"E54000031","NHS South West London Integrated Care Board","Female","41-45",62051,2023
"E54000031","NHS South West London Integrated Care Board","Female","46-50",54286,2023
"E54000031","NHS South West London Integrated Care Board","Female","51-55",52084,2023
"E54000031","NHS South West London Integrated Care Board","Female","56-60",47916,2023
"E54000031","NHS South West London Integrated Care Board","Female","6-10",45588,2023
"E54000031","NHS South West London Integrated Care Board","Female","61-65",37822,2023
"E54000031","NHS South West London Integrated Care Board","Female","66-70",30012,2023
"E54000031","NHS South West London Integrated Care Board","Female","71-75",26578,2023
"E54000031","NHS South West London Integrated Care Board","Female","76-80",22006,2023
"E54000031","NHS South West London Integrated Care Board","Female","81-85",14512,2023
"E54000031","NHS South West London Integrated Care Board","Female","86-90",15113,2023
"E54000031","NHS South West London Integrated Care Board","Male","0-1",17707,2023
"E54000031","NHS South West London Integrated Care Board","Male","11-15",48607,2023
"E54000031","NHS South West London Integrated Care Board","Male","16-20",39618,2023
"E54000031","NHS South West London Integrated Care Board","Male","2-5",36631,2023
"E54000031","NHS South West London Integrated Care Board","Male","21-25",46872,2023
"E54000031","NHS South West London Integrated Care Board","Male","26-30",62682,2023
"E54000031","NHS South West London Integrated Care Board","Male","31-35",60360,2023
"E54000031","NHS South West London Integrated Care Board","Male","36-40",55651,2023
"E54000031","NHS South West London Integrated Care Board","Male","41-45",55366,2023
"E54000031","NHS South West London Integrated Care Board","Male","46-50",50751,2023
"E54000031","NHS South West London Integrated Care Board","Male","51-55",48341,2023
"E54000031","NHS South West London Integrated Care Board","Male","56-60",44276,2023
"E54000031","NHS South West London Integrated Care Board","Male","6-10",47346,2023
"E54000031","NHS South West London Integrated Care Board","Male","61-65",35372,2023
"E54000031","NHS South West London Integrated Care Board","Male","66-70",26336,2023
"E54000031","NHS South West London Integrated Care Board","Male","71-75",22634,2023
"E54000031","NHS South West London Integrated Care Board","Male","76-80",18023,2023
"E54000031","NHS South West London Integrated Care Board","Male","81-85",10610,2023
"E54000031","NHS South West London Integrated Care Board","Male","86-90",8389,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","0-1",19447,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","11-15",60265,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","16-20",49888,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","2-5",42896,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","21-25",47745,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","26-30",57823,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","31-35",67629,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","36-40",66526,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","41-45",63576,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","46-50",59802,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","51-55",66038,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","56-60",66216,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","6-10",57751,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","61-65",57342,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","66-70",49227,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","71-75",48711,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","76-80",43407,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","81-85",26693,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Female","86-90",26475,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","0-1",20788,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","11-15",63369,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","16-20",53942,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","2-5",45568,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","21-25",49483,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","26-30",53140,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","31-35",60230,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","36-40",60466,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","41-45",59656,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","46-50",56932,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","51-55",63038,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","56-60",63706,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","6-10",60470,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","61-65",54873,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","66-70",45695,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","71-75",43166,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","76-80",37150,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","81-85",20985,2023
"E54000032","NHS Kent and Medway Integrated Care Board","Male","86-90",15474,2023
"E54000034","NHS Frimley Integrated Care Board","Female","0-1",8554,2023
"E54000034","NHS Frimley Integrated Care Board","Female","11-15",26153,2023
"E54000034","NHS Frimley Integrated Care Board","Female","16-20",21537,2023
"E54000034","NHS Frimley Integrated Care Board","Female","2-5",18402,2023
"E54000034","NHS Frimley Integrated Care Board","Female","21-25",20759,2023
"E54000034","NHS Frimley Integrated Care Board","Female","26-30",24325,2023
"E54000034","NHS Frimley Integrated Care Board","Female","31-35",28908,2023
"E54000034","NHS Frimley Integrated Care Board","Female","36-40",30612,2023
"E54000034","NHS Frimley Integrated Care Board","Female","41-45",30035,2023
"E54000034","NHS Frimley Integrated Care Board","Female","46-50",27230,2023
"E54000034","NHS Frimley Integrated Care Board","Female","51-55",27339,2023
"E54000034","NHS Frimley Integrated Care Board","Female","56-60",25140,2023
"E54000034","NHS Frimley Integrated Care Board","Female","6-10",24452,2023
"E54000034","NHS Frimley Integrated Care Board","Female","61-65",20966,2023
"E54000034","NHS Frimley Integrated Care Board","Female","66-70",17031,2023
"E54000034","NHS Frimley Integrated Care Board","Female","71-75",15940,2023
"E54000034","NHS Frimley Integrated Care Board","Female","76-80",14007,2023
"E54000034","NHS Frimley Integrated Care Board","Female","81-85",9178,2023
"E54000034","NHS Frimley Integrated Care Board","Female","86-90",9505,2023
"E54000034","NHS Frimley Integrated Care Board","Male","0-1",8674,2023
"E54000034","NHS Frimley Integrated Care Board","Male","11-15",27681,2023
"E54000034","NHS Frimley Integrated Care Board","Male","16-20",24232,2023
"E54000034","NHS Frimley Integrated Care Board","Male","2-5",19270,2023
"E54000034","NHS Frimley Integrated Care Board","Male","21-25",23347,2023
"E54000034","NHS Frimley Integrated Care Board","Male","26-30",24308,2023
"E54000034","NHS Frimley Integrated Care Board","Male","31-35",26577,2023
"E54000034","NHS Frimley Integrated Care Board","Male","36-40",28004,2023
"E54000034","NHS Frimley Integrated Care Board","Male","41-45",28563,2023
